,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,recon_error,vae_anomaly,latent_velocity,latent_acceleration,crisis_distance
2022-12-27,0.13080744,0.07603791,-0.90412456,0.4621343,-0.020502776,0.04773272,-0.36141443,-0.32297426,0.45348266,0.50320154,0.038872518,-0.016659934,0.6221616
2022-12-28,0.13243692,0.055936903,-0.9358415,0.50806046,-0.006347321,0.061733074,-0.371611,-0.32983908,0.43315375,0.48342243,0.06379157,0.024919055,0.66544914
2022-12-29,0.12575467,0.039982006,-0.95556456,0.5503899,-0.0070308447,0.068432964,-0.3125713,-0.31999215,0.41601947,0.46585402,0.07815367,0.014362097,0.72798365
2022-12-30,0.13091128,0.052643687,-0.9518451,0.54979587,-0.033615857,0.019174343,-0.2348466,-0.2919711,0.3983389,0.44730142,0.10079969,0.022646017,0.767184
2023-01-03,0.14714344,0.045857146,-0.9864966,0.5764209,-0.024909511,0.015514499,-0.2597674,-0.3022802,0.39644656,0.44619069,0.055097,-0.04570269,0.79319245
2023-01-04,0.1397417,0.047743857,-0.9950996,0.5850527,-0.027424246,0.0586325,-0.24697416,-0.30807167,0.38835824,0.43804228,0.047639895,-0.0074571036,0.8012173
2023-01-05,0.13938211,0.029343635,-1.0226276,0.5817869,-0.028466761,0.08372728,-0.26396143,-0.30535668,0.3769274,0.42676294,0.04509908,-0.0025408156,0.8057125
2023-01-06,0.13090633,0.038792074,-0.9521374,0.5984349,0.015676849,0.067113556,-0.2806027,-0.32639477,0.3747697,0.42444128,0.09138568,0.046286598,0.77586645
2023-01-09,0.14662273,0.051389188,-0.94361764,0.54445744,-0.018711962,0.0615967,-0.30645168,-0.32802126,0.35799515,0.40776294,0.072633944,-0.018751733,0.72453415
2023-01-10,0.12699758,0.07041067,-0.9209808,0.53265446,-0.010400057,0.09015382,-0.30384094,-0.32554564,0.34585267,0.39511043,0.047919113,-0.024714831,0.6961292
2023-01-11,0.12623711,0.05997479,-0.9381264,0.5312081,0.0027154982,0.09848938,-0.32241154,-0.3242913,0.3363574,0.38561675,0.031519655,-0.016399458,0.6963948
2023-01-12,0.11211552,0.12081826,-0.83909816,0.50682616,0.009203047,0.022616124,-0.22302411,-0.31091052,0.34997055,0.3974768,0.17366105,0.1421414,0.6914803
2023-01-13,0.10872544,0.14757647,-0.8138405,0.4585062,0.014164731,-0.037916623,-0.19188677,-0.29664823,0.31886363,0.365579,0.0925313,-0.08112975,0.6873604
2023-01-17,0.10828327,0.1424737,-0.85381967,0.4282041,0.0032090247,-0.014833311,-0.23506655,-0.2952609,0.30802706,0.35495183,0.071148224,-0.021383077,0.6506958
2023-01-18,0.12082623,0.10722351,-0.86282784,0.448378,0.030663505,0.038457803,-0.36376482,-0.3441853,0.29269886,0.3415618,0.1563284,0.08518017,0.59685457
2023-01-19,0.12494932,0.09584208,-0.8916616,0.43280438,-0.0031234697,0.08842995,-0.38655877,-0.34643105,0.2750775,0.32438782,0.073374666,-0.08295373,0.5820081
2023-01-20,0.124485984,0.08501728,-0.88519555,0.46488515,0.02646029,0.10742638,-0.4120021,-0.3683439,0.27011472,0.31997168,0.059598442,-0.013776224,0.5949816
2023-01-23,0.13011141,0.08553216,-0.8753132,0.45734408,0.020926878,0.10804602,-0.4239511,-0.37187496,0.2685934,0.3186026,0.019305136,-0.040293306,0.5818501
2023-01-24,0.12054779,0.1053309,-0.8818018,0.45019412,-0.0005527809,0.10492451,-0.3750955,-0.34524253,0.2701082,0.31919944,0.06437354,0.0450684,0.5874628
2023-01-25,0.12439929,0.1221616,-0.8669111,0.45242763,0.007064253,0.047541507,-0.33453715,-0.33372903,0.2704652,0.31908488,0.075187735,0.010814197,0.60735095
2023-01-26,0.11499773,0.102519035,-0.9039164,0.47985289,0.014366083,0.051499598,-0.30126184,-0.3228556,0.25775972,0.30597594,0.06237161,-0.012816124,0.6576456
2023-01-27,0.11356445,0.119554386,-0.89401704,0.46438852,-0.0013116375,0.016808188,-0.25305396,-0.30591857,0.2503637,0.29789218,0.068480276,0.006108664,0.6722363
2023-01-30,0.12119658,0.08324212,-0.93141663,0.47130385,0.0062926635,0.06103673,-0.33375478,-0.32342333,0.24615334,0.29478648,0.10796484,0.039484568,0.65198046
2023-01-31,0.11807959,0.07092039,-0.9375871,0.5049702,0.0056539625,0.0978292,-0.34541768,-0.3364972,0.23022838,0.27933624,0.054718193,-0.05324665,0.66829187
2023-02-01,0.121208,0.09603037,-0.87190324,0.52057433,0.026620463,0.02060858,-0.28741193,-0.33950466,0.23909077,0.28756842,0.12237027,0.06765208,0.6872259
2023-02-02,0.120839074,0.067046314,-0.9180061,0.5055276,0.018419042,0.032518484,-0.31094515,-0.32705522,0.23938328,0.28790617,0.064109296,-0.058260977,0.6863154
2023-02-03,0.118292585,0.070439056,-0.90533346,0.5148581,0.0129437,0.03211073,-0.29933077,-0.3223809,0.23830822,0.28661737,0.021272961,-0.042836335,0.68914366
2023-02-06,0.12313913,0.05685231,-0.94783723,0.50209516,-0.008646451,0.05577401,-0.3267058,-0.30938375,0.22698529,0.2755951,0.06420247,0.04292951,0.68436706
2023-02-07,0.12195651,0.063350886,-0.9120919,0.5291097,0.014425516,0.053958423,-0.32959396,-0.3271462,0.22097285,0.2698772,0.05395,-0.010252472,0.6846484
2023-02-08,0.13086937,0.034466743,-0.96114635,0.5126947,-0.006811708,0.073739834,-0.36626744,-0.32036555,0.21662045,0.26605716,0.07630707,0.022357073,0.68553036
2023-02-09,0.14359005,0.01043129,-0.9929655,0.534261,-0.016688123,0.09611762,-0.42900437,-0.33141935,0.22321048,0.27398336,0.082906574,0.006599501,0.7000703
2023-02-10,0.14060189,0.0032324344,-1.0139962,0.5392616,-0.055218652,0.12606406,-0.38451844,-0.3145516,0.22370666,0.27423635,0.071923286,-0.010983288,0.7263747
2023-02-13,0.14127256,-0.0062116235,-1.0375243,0.56894946,-0.041136622,0.1382916,-0.3584491,-0.3105814,0.21955155,0.2701758,0.05067318,-0.021250106,0.7699196
2023-02-14,0.1377555,0.04413882,-0.95284754,0.5501249,-0.036811665,0.074736066,-0.27554756,-0.3027653,0.22142479,0.27077103,0.14513384,0.09446066,0.7413726
2023-02-15,0.122988835,0.06925444,-0.9398143,0.529917,-0.025426418,0.023580795,-0.20363756,-0.27741656,0.22035243,0.2683851,0.09993581,-0.04519803,0.7617532
2023-02-16,0.13152234,0.010719985,-1.0281924,0.55628216,-0.021629632,0.052233197,-0.27160513,-0.28027087,0.22633989,0.27544123,0.13216665,0.032230847,0.794563
2023-02-17,0.13060309,0.0076912045,-1.0430561,0.584093,-0.055842243,0.07262141,-0.2333539,-0.26854545,0.22600047,0.2750153,0.06473959,-0.06742706,0.8338051
2023-02-21,0.13901286,-0.053643286,-1.147543,0.6261475,-0.038500845,0.13237578,-0.32507586,-0.27566284,0.24393708,0.294815,0.16986349,0.1051239,0.89319354
2023-02-22,0.14901365,-0.048704058,-1.1258502,0.6560224,-0.0831241,0.17667696,-0.28315294,-0.2822053,0.25471988,0.30556896,0.08509796,-0.08476553,0.91440177
2023-02-23,0.15246145,-0.027766049,-1.1080105,0.6671586,-0.06494257,0.15735152,-0.24074082,-0.2823887,0.25555986,0.3062483,0.058270212,-0.026827749,0.923972
2023-02-24,0.1537577,-0.04246156,-1.1285418,0.66126394,-0.06291692,0.14507288,-0.21779744,-0.2698978,0.25855142,0.30914548,0.038874272,-0.01939594,0.9461473
2023-02-27,0.1541634,-0.021179602,-1.0930212,0.6572176,-0.065630615,0.1483641,-0.20556001,-0.27558672,0.24218395,0.29250175,0.043948747,0.005074475,0.92464113
2023-02-28,0.14972506,-0.00077970326,-1.06586,0.61348724,-0.0696238,0.13895857,-0.19882761,-0.27035952,0.23188289,0.28170902,0.05712255,0.013173804,0.88191235
2023-03-01,0.14567648,0.008962005,-1.0554291,0.59860814,-0.06087843,0.13082683,-0.20241584,-0.2704712,0.22817804,0.2778385,0.024433147,-0.032689404,0.86311656
2023-03-02,0.14180236,0.03240709,-1.0165032,0.5985768,-0.03747078,0.09614379,-0.18015842,-0.27893326,0.22388336,0.2731807,0.066315435,0.041882288,0.8522011
2023-03-03,0.12836756,0.039407313,-0.9912012,0.5882535,-0.0119898245,0.07523952,-0.16388455,-0.2818851,0.23108327,0.27974966,0.04833299,-0.017982446,0.8429205
2023-03-06,0.12839921,0.070080176,-0.9805712,0.5549145,-0.028410017,0.0273566,-0.120068565,-0.26015285,0.2270584,0.27472934,0.084379144,0.036046155,0.8450741
2023-03-07,0.13430662,0.042183608,-1.0037911,0.5810393,0.002100885,0.04959727,-0.18793194,-0.2813602,0.22815472,0.27668998,0.09227967,0.007900529,0.8355308
2023-03-08,0.12837102,0.06295009,-0.999518,0.5593499,-0.027473077,0.06873844,-0.17033707,-0.27336997,0.22653063,0.27456558,0.05069118,-0.041588493,0.8218473
2023-03-09,0.14863555,0.008437887,-1.0480862,0.57309353,0.00958547,0.10656697,-0.3559298,-0.30652866,0.25411946,0.3045318,0.21042453,0.15973336,0.7812494
2023-03-10,0.162181,-0.030658782,-1.0691528,0.56064844,-0.022105418,0.21178502,-0.48483998,-0.33891535,0.27447447,0.3270521,0.17903239,-0.031392142,0.76215726
2023-03-13,0.18319888,-0.023143098,-1.0457602,0.5238676,-0.04299692,0.29022896,-0.57070416,-0.37359866,0.29805017,0.3520281,0.13252842,-0.04650396,0.72848487
2023-03-14,0.16047691,-0.036253482,-1.0677419,0.5265379,-0.042980164,0.36128423,-0.5908111,-0.3835047,0.30750963,0.3616409,0.08203515,-0.050493278,0.75817776
2023-03-15,0.18021502,-0.037721038,-1.0390655,0.4758151,-0.043258943,0.3122216,-0.57128894,-0.37878096,0.32193616,0.37544826,0.0812252,-0.00080994517,0.70776445
2023-03-16,0.15849848,-0.02329366,-1.0083275,0.49545422,-0.0187577,0.3535022,-0.62001425,-0.40018922,0.32141086,0.37521386,0.0845408,0.0033155978,0.7003964
2023-03-17,0.17110284,-0.031997085,-0.98857576,0.4225348,-0.02548661,0.3064635,-0.6218175,-0.3922122,0.33003733,0.38354844,0.090921916,0.006381117,0.64250284
2023-03-20,0.154934,-0.031154394,-0.99163216,0.43298504,-0.03733678,0.402701,-0.67717063,-0.40166068,0.32821703,0.38258085,0.113736585,0.022814669,0.6734764
2023-03-21,0.13824137,-0.011973485,-0.949762,0.43710157,-0.022888675,0.36731467,-0.63442427,-0.3898275,0.33338216,0.38667777,0.07645146,-0.037285127,0.6254443
2023-03-22,0.14950673,-1.0043383e-05,-0.9054101,0.4237697,0.017565697,0.2715847,-0.6347075,-0.39318168,0.3355138,0.38842562,0.115008585,0.038557127,0.571783
2023-03-23,0.16221182,0.021585733,-0.8700368,0.40074494,-0.004600495,0.27105883,-0.6414054,-0.40434518,0.3347228,0.38807496,0.05541039,-0.059598196,0.5368328
2023-03-24,0.1533375,0.028901145,-0.87503177,0.4013446,-0.006560892,0.2883002,-0.64021844,-0.4016374,0.32659054,0.37998086,0.021620061,-0.033790328,0.53708076
2023-03-27,0.14237346,0.04933308,-0.8541202,0.3849656,-0.013373673,0.28426182,-0.6155773,-0.3854458,0.32380494,0.37660134,0.04664029,0.02502023,0.50088054
2023-03-28,0.13531546,0.0730899,-0.8279962,0.36487466,-0.008851513,0.24773014,-0.57633406,-0.36788,0.3251343,0.377096,0.07002795,0.023387656,0.4582227
2023-03-29,0.1247551,0.08114076,-0.80663747,0.33953467,0.013134807,0.2520791,-0.5923682,-0.37925845,0.32437804,0.37649626,0.04651368,-0.023514267,0.43327516
2023-03-30,0.12479539,0.102179766,-0.77394384,0.30342123,0.008530825,0.23337968,-0.60358286,-0.3737309,0.32013217,0.37231165,0.05781767,0.011303991,0.3834859
2023-03-31,0.12333129,0.10124777,-0.7663602,0.31257498,0.030302137,0.21873362,-0.61150926,-0.3875144,0.31891963,0.37124577,0.032948818,-0.024868853,0.39182705
2023-04-03,0.119785324,0.11508575,-0.7705615,0.30570573,0.013636932,0.2070159,-0.58155763,-0.37066936,0.32226428,0.37402913,0.043183226,0.010234408,0.37787196
2023-04-04,0.12485905,0.11332844,-0.7927361,0.32878637,0.019747809,0.16898297,-0.53903127,-0.36415845,0.29532593,0.34646448,0.066241905,0.023058679,0.41075665
2023-04-05,0.11975096,0.11510603,-0.8224582,0.3439175,0.006444812,0.15341842,-0.47792011,-0.34471822,0.28915885,0.33935142,0.07532149,0.009079583,0.44548035
2023-04-06,0.11458348,0.11848728,-0.847148,0.37299147,0.008073062,0.117616035,-0.40815902,-0.32977623,0.29016435,0.3394211,0.088698104,0.013376616,0.5025348
2023-04-10,0.11934383,0.12319872,-0.86244076,0.36873308,0.0015399978,0.0907625,-0.37437612,-0.3222071,0.2899661,0.33881715,0.047531363,-0.04116674,0.52733
2023-04-11,0.11069436,0.12006898,-0.9036804,0.38207245,-0.009015024,0.09449002,-0.34416002,-0.30662075,0.29118636,0.33952782,0.05696054,0.009429179,0.56692636
2023-04-12,0.116220966,0.11595698,-0.9078359,0.39467105,0.0012518242,0.08397242,-0.3424942,-0.31802636,0.28915718,0.3377347,0.023923552,-0.033036992,0.5827995
2023-04-13,0.10892649,0.10444111,-0.9069726,0.41542956,0.020324409,0.08660803,-0.3419121,-0.32997948,0.29366907,0.34238136,0.03363646,0.009712907,0.5979354
2023-04-14,0.108482465,0.12464136,-0.89319354,0.3952584,0.014266789,0.023889458,-0.30394197,-0.30921635,0.29917377,0.34723952,0.08275347,0.049117014,0.6056954
2023-04-17,0.10064109,0.12968527,-0.9058276,0.37540582,0.01723437,0.020892715,-0.3040604,-0.296369,0.29973352,0.34753662,0.028697176,-0.054056294,0.59996545
2023-04-18,0.09232403,0.13793774,-0.92109543,0.37000015,0.017540514,-0.010093877,-0.27884865,-0.27368644,0.3056279,0.35289538,0.050099883,0.021402707,0.62378126
2023-04-19,0.076359496,0.13807206,-0.95946485,0.387574,0.0180853,-0.05749362,-0.21995698,-0.23780572,0.31565374,0.3620327,0.09507167,0.04497179,0.6976579
2023-04-20,0.07772432,0.11575912,-0.99437386,0.40588543,0.025857896,-0.08007916,-0.20304953,-0.23368531,0.32232714,0.36867052,0.0541021,-0.040969573,0.7453353
2023-04-21,0.05006878,0.10973647,-1.0717034,0.45385805,0.013707742,-0.1295396,-0.097072855,-0.18548946,0.30262575,0.34790337,0.15884015,0.10473805,0.88639516
2023-04-24,0.031478092,0.09147191,-1.1620708,0.5120715,0.012902424,-0.20110443,0.016998455,-0.13691014,0.2860402,0.33070472,0.18091063,0.022070482,1.058778
2023-04-25,0.06208016,0.01747273,-1.2448051,0.5976399,0.032230258,-0.17790934,-0.004780695,-0.15939288,0.26181054,0.30802867,0.14990222,-0.031008407,1.1318023
2023-04-26,0.06831123,0.007423356,-1.2860669,0.6389017,-0.010761499,-0.15955624,0.056641154,-0.14414209,0.2470199,0.29362696,0.098667346,-0.05123488,1.2049011
2023-04-27,0.056443736,0.0017814413,-1.2636491,0.7123314,0.022639856,-0.19710605,0.15508775,-0.13310137,0.23821509,0.28476462,0.13567024,0.0370029,1.2990259
2023-04-28,0.038794205,0.030410878,-1.268646,0.7179439,0.012024954,-0.29644963,0.2974633,-0.08411045,0.23193842,0.27769688,0.18395746,0.048287213,1.425113
2023-05-01,0.024752334,0.03590408,-1.3343678,0.73171735,-0.0089696795,-0.36642024,0.39040345,-0.023085203,0.21843353,0.26419705,0.14978324,-0.03417422,1.55284
2023-05-02,0.043935046,-0.016469076,-1.3827941,0.8065114,0.0076916143,-0.37120214,0.3714441,-0.02619801,0.21687648,0.26417455,0.10825803,-0.041525207,1.6042104
2023-05-03,0.057114825,-0.034741707,-1.4232785,0.8325721,-0.026431367,-0.33927363,0.3899684,-0.023749765,0.20969741,0.2578309,0.07320304,-0.03505499,1.6400311
2023-05-04,0.06733431,-0.0727545,-1.4807018,0.861292,-0.06656477,-0.3177844,0.41141295,-0.0008602999,0.20481525,0.25402758,0.093423545,0.020220503,1.6984941
2023-05-05,0.045952365,-0.060647845,-1.4511592,0.94099,-0.05407779,-0.3525745,0.5644104,0.024115521,0.2143389,0.26375487,0.18228157,0.08885802,1.8295025
2023-05-08,0.03841333,-0.030149348,-1.4841814,0.9133462,-0.088536374,-0.4385083,0.6901366,0.07959077,0.21449326,0.26405394,0.17406389,-0.0082176775,1.9478434
2023-05-09,0.03526877,-0.041817144,-1.5248797,0.93502104,-0.09644903,-0.451695,0.7246713,0.10892421,0.21501668,0.26522672,0.06754089,-0.106523,2.0095313
2023-05-10,0.025240347,-0.02946411,-1.5139124,0.96231806,-0.08608043,-0.48926193,0.7746194,0.12079702,0.21709472,0.26769042,0.07261634,0.0050754473,2.0621405
2023-05-11,0.017197415,-0.026052006,-1.5345824,0.9523835,-0.10128632,-0.5018814,0.80405813,0.14150779,0.2144038,0.26508355,0.04783637,-0.024779968,2.0950959
2023-05-12,0.0032476038,-0.024679199,-1.5342141,0.9581318,-0.10348641,-0.53944683,0.82584184,0.16000488,0.21421543,0.2652412,0.049621902,0.0017855316,2.1275303
2023-05-15,-0.009452894,-0.03923109,-1.5852339,0.98576283,-0.10728131,-0.54081273,0.85499007,0.17755774,0.20882392,0.26047325,0.070096664,0.020474762,2.1870978
2023-05-16,-0.0028221458,-0.06700879,-1.6324203,1.0134504,-0.11103663,-0.52581364,0.8474906,0.1832887,0.20823905,0.26067632,0.064318605,-0.0057780594,2.214702
2023-05-17,-0.013458326,-0.063416466,-1.6256852,1.0565779,-0.093413115,-0.54775304,0.91386914,0.18763831,0.21047436,0.26352626,0.085137144,0.020818539,2.2817457
2023-05-18,-0.023264065,-0.053492665,-1.6174479,1.0614802,-0.083666965,-0.58543503,0.96128577,0.19698557,0.21413106,0.26741174,0.06432067,-0.020816475,2.3253815
2023-05-19,-0.01939495,-0.055823416,-1.645884,1.0507953,-0.09979738,-0.6032449,0.95691377,0.21230252,0.21389644,0.2675149,0.042122323,-0.022198346,2.339699
2023-05-22,-0.02363865,-0.06161283,-1.6787105,1.059009,-0.11127124,-0.58784986,0.9522397,0.22370976,0.21238649,0.26626363,0.04143903,-0.00068329275,2.3528001
2023-05-23,0.00012372434,-0.1044568,-1.7099121,1.0964527,-0.096714474,-0.5226732,0.86583906,0.20030384,0.21759565,0.27201614,0.13133405,0.089895025,2.305563
2023-05-24,0.023705587,-0.12320775,-1.7103631,1.0811852,-0.12439526,-0.43761185,0.7762865,0.17037414,0.23128471,0.28525755,0.13438047,0.0030464232,2.2144063
2023-05-25,0.033698127,-0.10889919,-1.6631455,1.0818,-0.13627483,-0.40145823,0.79289085,0.15117991,0.23195308,0.2853729,0.06802057,-0.06635991,2.1876156
2023-05-26,0.04595156,-0.089591816,-1.586478,1.0776883,-0.110131495,-0.40788066,0.8017013,0.12576471,0.23348022,0.28630063,0.08869058,0.020670012,2.149397
2023-05-30,0.050132707,-0.046763077,-1.5454483,1.0156147,-0.12421366,-0.44558278,0.8344599,0.1226826,0.23180805,0.28366366,0.100452624,0.011762045,2.131085
2023-05-31,0.05409576,-0.05022089,-1.5421286,1.0010744,-0.11465906,-0.41877803,0.7865672,0.112559855,0.22952637,0.2809363,0.058788333,-0.04166429,2.0809627
2023-06-01,0.030184373,-0.0069966614,-1.4585259,0.983891,-0.08696289,-0.465952,0.8367368,0.10406619,0.23821495,0.2885424,0.12371886,0.06493053,2.0789468
2023-06-02,0.018811122,0.0049820915,-1.417578,0.959671,-0.058623977,-0.50063187,0.83399135,0.101247296,0.25093928,0.30056894,0.0675089,-0.05620996,2.0588841
2023-06-05,0.01065506,0.026983567,-1.4172032,0.91101027,-0.07409665,-0.52229095,0.8000116,0.11249095,0.25308236,0.30199003,0.07005826,0.0025493577,2.0211546
2023-06-06,-0.017910644,0.033751033,-1.4380606,0.9056455,-0.07182892,-0.524859,0.800945,0.12816323,0.25879794,0.30721208,0.039797507,-0.03026075,2.0310917
2023-06-07,-0.026920393,0.017879814,-1.4746921,0.9234711,-0.06449923,-0.5697424,0.82050437,0.15079346,0.25384983,0.30296162,0.07039621,0.0305987,2.0882788
2023-06-08,-0.043493822,0.00084775686,-1.5171484,0.9477278,-0.061145224,-0.5893554,0.84152085,0.16983436,0.2572884,0.30706108,0.06446596,-0.005930245,2.142863
2023-06-09,-0.061524257,-0.009113759,-1.5574329,0.9503664,-0.07499765,-0.6197971,0.8585283,0.19887635,0.24710584,0.29747579,0.06561563,0.0011496693,2.1908646
2023-06-12,-0.05268185,-0.049832404,-1.6106793,0.9931605,-0.058128748,-0.5876443,0.81039935,0.18966106,0.23913865,0.29038176,0.1006101,0.034994468,2.1902845
2023-06-13,-0.057788536,-0.04968734,-1.6362126,1.0018991,-0.07933344,-0.5721628,0.8513709,0.19721544,0.23315917,0.2846895,0.05638672,-0.04422338,2.229837
2023-06-14,-0.07438971,-0.048063032,-1.6632087,1.031805,-0.07899076,-0.6314601,0.9258201,0.22792475,0.22696617,0.2796691,0.10910282,0.052716102,2.3307838
2023-06-15,-0.06710146,-0.091053545,-1.6973459,1.0918461,-0.045592807,-0.64512265,0.90249854,0.22893946,0.22743547,0.2816697,0.09229621,-0.01680661,2.365063
2023-06-16,-0.07658212,-0.07288954,-1.7091491,1.0706981,-0.085726656,-0.65301573,0.97850406,0.24503827,0.21574947,0.2700083,0.093356326,0.0010601133,2.4168322
2023-06-20,-0.08003418,-0.08639215,-1.7374308,1.0851645,-0.08880243,-0.69184166,1.011492,0.27625418,0.20014659,0.25548416,0.06915865,-0.024197675,2.4789371
2023-06-21,-0.09185912,-0.08429451,-1.7518129,1.0953196,-0.104179546,-0.7048705,1.0735799,0.2981321,0.20115477,0.25704524,0.072069116,0.002910465,2.54085
2023-06-22,-0.10207753,-0.090195,-1.7779517,1.1185113,-0.10351601,-0.7379225,1.1158682,0.3239282,0.20146298,0.25841263,0.07004952,-0.002019599,2.6082194
2023-06-23,-0.10385831,-0.11080369,-1.8086743,1.1426519,-0.10147077,-0.7529733,1.1267595,0.339784,0.20073931,0.25879136,0.050549723,-0.019499794,2.6499758
2023-06-26,-0.100363895,-0.12540771,-1.8534384,1.1665317,-0.104859926,-0.74325967,1.1152316,0.34281757,0.20015787,0.25903693,0.055204052,0.0046543293,2.6715956
2023-06-27,-0.1006438,-0.13309637,-1.8594387,1.1954713,-0.09421225,-0.71483874,1.1214826,0.33172053,0.20059188,0.25973707,0.044900324,-0.010303728,2.6792831
2023-06-28,-0.105670676,-0.11331788,-1.8547153,1.1660228,-0.11240183,-0.7152089,1.1307886,0.33435118,0.20016365,0.25869882,0.041599296,-0.0033010282,2.6701684
2023-06-29,-0.1052721,-0.118582815,-1.8570864,1.167361,-0.10690415,-0.71900994,1.128382,0.33793724,0.19555831,0.25420916,0.009930521,-0.031668775,2.672703
2023-06-30,-0.098164394,-0.13291956,-1.8629206,1.1908122,-0.092123404,-0.6993772,1.1110831,0.32824534,0.19251537,0.25142327,0.042862065,0.032931544,2.6662638
2023-07-03,-0.09676774,-0.11420995,-1.8574507,1.1573002,-0.119947635,-0.693901,1.1191294,0.33159283,0.18768567,0.24593239,0.04883747,0.0059754066,2.652626
2023-07-05,-0.08590768,-0.1330152,-1.8857174,1.1634406,-0.13081652,-0.6749128,1.0851592,0.33598146,0.18686491,0.2454065,0.054407794,0.0055703223,2.6431985
2023-07-06,-0.056771263,-0.17213385,-1.9215243,1.1894784,-0.1297067,-0.6310227,1.007083,0.3171269,0.20184115,0.261032,0.11277522,0.058367427,2.6080666
2023-07-07,-0.060683206,-0.15478635,-1.9086347,1.1942186,-0.14935656,-0.6328087,1.0708728,0.31980827,0.19608587,0.25551385,0.07050161,-0.04227361,2.6441548
2023-07-10,-0.0652176,-0.1633844,-1.933672,1.1965393,-0.15748842,-0.63415766,1.0870504,0.33468473,0.18145768,0.24138348,0.03574508,-0.03475653,2.6732256
2023-07-11,-0.06823905,-0.16609815,-1.9374154,1.2202268,-0.14722334,-0.6348888,1.1079674,0.33659464,0.1749602,0.23538059,0.033744276,-0.002000805,2.6991892
2023-07-12,-0.090196475,-0.13784426,-1.8985832,1.2075981,-0.1422601,-0.67405975,1.1910089,0.3470635,0.17102335,0.23124264,0.1072955,0.07355122,2.7409885
2023-07-13,-0.08909701,-0.14144728,-1.896836,1.2152363,-0.12704295,-0.7013094,1.1909354,0.35531732,0.16785307,0.22845772,0.03343382,-0.07386167,2.7532775
2023-07-14,-0.09903605,-0.1214433,-1.8849607,1.1992898,-0.13733782,-0.7323866,1.2224569,0.3666108,0.1650886,0.22558534,0.05556247,0.022128649,2.7730184
2023-07-17,-0.100885466,-0.13040985,-1.8981435,1.2076712,-0.13165338,-0.7377578,1.2125204,0.3751148,0.1510574,0.21185327,0.023665823,-0.031896647,2.780256
2023-07-18,-0.10331471,-0.13225882,-1.8896157,1.2213112,-0.11918397,-0.75190806,1.2214475,0.37361777,0.13717487,0.19826739,0.026565878,0.0029000547,2.7920048
2023-07-19,-0.095347986,-0.13507584,-1.9040942,1.1979507,-0.13936634,-0.73876905,1.1976591,0.3742474,0.13132152,0.19205828,0.04441834,0.017852461,2.7700024
2023-07-20,-0.08983265,-0.1459161,-1.909222,1.213129,-0.1334203,-0.7250283,1.1864291,0.36700374,0.123034,0.18396266,0.028413972,-0.016004367,2.7660062
2023-07-21,-0.1004961,-0.1252103,-1.8965145,1.1877389,-0.14841624,-0.72356737,1.2107365,0.37090066,0.117881924,0.17815585,0.046707872,0.0182939,2.7648618
2023-07-24,-0.096548215,-0.13945483,-1.9149408,1.2028102,-0.13706845,-0.70978546,1.1878645,0.36824054,0.1128714,0.17333864,0.040423762,-0.0062841102,2.7604969
2023-07-25,-0.09706251,-0.13411982,-1.9080297,1.1966786,-0.14056382,-0.70757496,1.1878074,0.3646038,0.10747124,0.16773325,0.012017471,-0.028406292,2.7527134
2023-07-26,-0.116269305,-0.115182236,-1.8859296,1.1901531,-0.13566266,-0.7434045,1.2335886,0.37412888,0.104913995,0.16517481,0.06894162,0.056924153,2.7824655
2023-07-27,-0.09367265,-0.16300245,-1.935068,1.2414224,-0.10786235,-0.7514248,1.1588511,0.3688436,0.11183604,0.17364702,0.11954626,0.050604634,2.7823634
2023-07-28,-0.102272674,-0.13909674,-1.8970307,1.2051333,-0.12659903,-0.7175514,1.2102227,0.34959963,0.11114434,0.17164923,0.08897761,-0.030568644,2.766539
2023-07-31,-0.10226403,-0.13736765,-1.9181435,1.2012005,-0.13036522,-0.73192334,1.2085041,0.36359128,0.10653258,0.16722494,0.029726487,-0.059251126,2.7811935
2023-08-01,-0.0987661,-0.14402367,-1.9358068,1.2012091,-0.13525519,-0.71310246,1.1922598,0.3641743,0.10326004,0.16390866,0.03179438,0.0020678937,2.773778
2023-08-02,-0.0564795,-0.20188771,-1.984815,1.2358946,-0.11116194,-0.6400823,1.0468159,0.32907748,0.13266598,0.1936439,0.19245635,0.16066197,2.6945133
2023-08-03,-0.03596385,-0.17649886,-1.9378436,1.1995794,-0.15610364,-0.56766754,1.0388253,0.2936761,0.14185084,0.20111677,0.11476653,-0.07768982,2.619282
2023-08-04,-0.007832155,-0.18381189,-1.8909932,1.1918721,-0.13442296,-0.5212366,0.939731,0.2593104,0.16196838,0.22048078,0.12932822,0.01456169,2.508751
2023-08-07,0.005831346,-0.15866944,-1.8208612,1.1518,-0.15746924,-0.45417455,0.9464516,0.222103,0.16763142,0.2243172,0.11747814,-0.011850081,2.4324389
2023-08-08,0.030156061,-0.13765685,-1.7611125,1.1152811,-0.15150556,-0.46751,0.9329703,0.20499004,0.1716779,0.22759405,0.081392676,-0.036085464,2.3753414
2023-08-09,0.040773347,-0.12587732,-1.7119619,1.0934745,-0.15177056,-0.4447891,0.9083826,0.18503691,0.17406517,0.22914307,0.068277255,-0.013115421,2.3144257
