,vol_forecast_22d,vol_forecast_5d,vol_forecast_adaptive,har_rv_forecast,actual_rv_22d,actual_rv_5d,spike_label,vix_level,implied_vol,rv_1d,rv_5d,rv_22d,ci_lower_conformal,ci_upper_conformal,ci_lower_quantile,ci_upper_quantile,ci_width_conformal,ci_width_quantile,shock_score,effective_horizon,regime,regime_code,vol_spread,vol_spread_pct,spike_probability,direction,position_size,strategy,recommended_dte,strike_delta,conviction,pnl
2021-09-08,0.09818795603823774,0.08944980568191904,0.09818451011689232,0.0923982529942232,0.1469496013792459,0.09811469998489505,0,17.959999084472656,0.17959999084472655,0.0209454100801339,0.0329771248146447,0.0754094716633012,0.07842149101012927,0.11794752922365537,0.074114256,0.13020283,0.0395260382135261,0.056088574,0.0003943536337675653,21.99329598822595,calm,1,-0.08141548072783424,-45.33156173611507,0.20914816910953926,-1,0.7257759877529013,iron_condor,30,0.16,1.4515519755058026,0.023696868664826145
2021-09-09,0.10283133238048954,0.1035230748979159,0.10283156985900092,0.0970905311279397,0.1479654526698532,0.09313396902063112,0,18.799999237060547,0.18799999237060547,0.0732806516959041,0.0464392799195395,0.0769451297721528,0.08306855075223787,0.12259458896576397,0.08218406,0.14693624,0.0395260382135261,0.06475218,0.00034330477801422743,21.994163818773757,normal,2,-0.08516842251160454,-45.30235423824462,0.24580261682770094,-1,0.657649111129678,short_strangle,30,0.16,1.315298222259356,0.026328679448685537
2021-09-10,0.12192139657204858,0.12749408273757012,0.12192306204826231,0.10430975337489226,0.1458506064788279,0.09933192999153469,0,20.950000762939453,0.20950000762939452,0.1230679522530707,0.0691349671967792,0.0812263417775468,0.10216004294149925,0.14168608115502537,0.099521734,0.15271391,0.03952603821352613,0.053192176,0.0002988641678825365,21.994919309146,normal,2,-0.08757694558113222,-41.80283646388014,0.3963899002172285,-1,0.8232126629391854,short_strangle,30,0.16,1.6464253258783708,0.052396993015642414
2021-09-13,0.11061534747346606,0.11741360060097134,0.11061711621828506,0.10198163650593078,0.1460051401036936,0.15615217701006662,0,19.3700008392334,0.19370000839233398,0.0360970489358262,0.0709548024495558,0.0814759287178655,0.09085409711152201,0.1303801353250481,0.08865851,0.13213542,0.0395260382135261,0.04347691,0.0002601763696991696,21.995577001715116,normal,2,-0.08308289217404892,-42.892559924812616,0.3072123937233634,-1,0.9554829600640564,short_strangle,30,0.16,1.9109659201281128,0.045571633932295415
2021-09-14,0.11818228112881307,0.12776399915827963,0.11818445135618526,0.10547293839913915,0.1556149037249533,0.15080706912402927,0,19.459999084472656,0.19459999084472657,0.0914881854430467,0.0782656629764324,0.0825994373428048,0.09842143224942221,0.1379474704629483,0.0986731,0.1388495,0.0395260382135261,0.0401764,0.00022649668519795273,21.996149556351636,normal,2,-0.07641553948854131,-39.26800775109702,0.36690099373523044,-1,0.951000354578382,short_strangle,30,0.16,1.902000709156764,0.0370748316741735
2021-09-15,0.10396199956943028,0.11199122389855737,0.10396358274632554,0.11202691459182482,0.1550263064578863,0.1538776951664146,0,18.18000030517578,0.1818000030517578,0.1339537680072971,0.0981146999848956,0.0872280986750969,0.08420056363956249,0.12372660185308859,0.08921511,0.13259955,0.0395260382135261,0.04338444,0.00019717681688378265,21.996647994112973,normal,2,-0.07783642030543227,-42.81431188055179,0.2547315545856429,-1,0.8970545645976493,short_strangle,30,0.16,1.7941091291952986,0.024017466740684983
2021-09-16,0.10926460602005109,0.11135461401209802,0.10926496477491597,0.10753068273563646,0.1553562697116346,0.17575350003737134,0,18.690000534057617,0.18690000534057616,0.0246427083541145,0.0931339690206316,0.0869360116873921,0.08950194566815292,0.12902798388167902,0.09094732,0.14064643,0.0395260382135261,0.049699105,0.00017165238900711371,21.997081909386882,normal,2,-0.07763504056566019,-41.53827626927604,0.2965470769126266,-1,0.7810506855415167,short_strangle,30,0.16,1.5621013710830334,0.024637256337525167
2021-09-17,0.1162644874672874,0.12802790110702295,0.11626624529870186,0.11320386743068303,0.1542645138783741,0.1636296938044983,0,20.809999465942383,0.20809999465942383,0.1452935013113127,0.0993319299915352,0.0891196816741382,0.0965032261919388,0.13602926440546492,0.09758401,0.14307283,0.03952603821352613,0.04548882,0.00014943208394126826,21.997459654573,normal,2,-0.09183374936072197,-44.12962600552535,0.35177082809316307,-1,1.0,short_strangle,30,0.16,2.018820237821622,0.053835480781049744
2021-09-20,0.136362372634256,0.1564515028034335,0.14933228394448372,0.13133015036159773,0.1435001286790997,0.11129684160985012,0,25.709999084472656,0.25709999084472657,0.2718204320642139,0.1561521770100671,0.0998152456755783,0.12956926483772066,0.1690953030512468,0.11816896,0.1803601,0.03952603821352613,0.062191136,0.645618361820728,11.024487849047624,stress,4,-0.10776770690024284,-41.9166513954986,0.6125846441510928,0,0.5,flat,7,0.3,1.7328467289290752,0.0
2021-09-21,0.13571455508457805,0.150999533744955,0.14430537689628234,0.12210553213922147,0.1438305317471444,0.18354331414598007,0,24.36000061035156,0.2436000061035156,0.0129010325030276,0.1508070691240298,0.0997626252503533,0.12454235778951928,0.1640683960030454,0.112808764,0.16420296,0.03952603821352613,0.051394194,0.5620434285573556,12.445261714524955,stress,4,-0.09929462920723325,-40.76134101779903,0.57293408835713,0,0.5,flat,7,0.3,1.9320203465574268,0.0
2021-09-22,0.11686878552123844,0.13620529358267988,0.12632989185947077,0.12746462722830326,0.1402574919326848,0.17113667121755335,0,20.8700008392334,0.208700008392334,0.1504043776726409,0.1538776951664153,0.1011320928235749,0.10656687275270771,0.14609291096623384,0.09714829,0.13984722,0.03952603821352613,0.042698927,0.4892872233274908,13.682117203432657,stress,4,-0.08237011653286322,-39.468190330886856,0.4311494948602882,0,0.5,flat,14,0.3,1.929091007400713,0.0
2021-09-23,0.12342333037642321,0.15131839325072338,0.13530521198523543,0.13418876724907955,0.1351396888582802,0.1708515168350783,0,18.6299991607666,0.18629999160766603,0.1914732399144007,0.1757535000373722,0.1052091419311516,0.11554219287847237,0.1550682310919985,0.08798948,0.14394474,0.03952603821352613,0.05595526,0.42594926788134363,14.758862446017158,stress,4,-0.0509947796224306,-27.37240038626616,0.5019438079444423,0,0.45567457570857967,flat,14,0.3,0.9113491514171593,0.0
2021-09-24,0.1082504562147785,0.1322858718531961,0.11716303770309637,0.12655672898170972,0.1351894429760745,0.18884558935412826,0,17.75,0.1775,0.0231758736434779,0.1636296938044992,0.1052035645821039,0.09740001859633332,0.13692605680985942,0.0798003,0.13620894,0.0395260382135261,0.056408636,0.37081037508967535,15.696223623475518,stress,4,-0.06033696229690362,-33.99265481515697,0.3588444256204476,0,0.5,flat,14,0.3,1.0696405069254122,0.0
2021-09-27,0.11269532945026108,0.1224986283114261,0.11585992432585326,0.11731484299573172,0.1359464198866575,0.20948485909749912,0,18.76000022888184,0.1876000022888184,0.0441350039814953,0.1112968416098513,0.1053565249080391,0.0960969052190902,0.13562294343261633,0.090436734,0.12784815,0.03952603821352613,0.037411414,0.3228091809103639,16.512243924523812,stress,4,-0.07174007796296514,-38.24097925783506,0.34856590461840836,0,0.5,flat,14,0.3,1.9175986717979097,0.0
2021-09-28,0.15166067594607147,0.15987562165737057,0.15791949209489414,0.14600051478344875,0.1213613958875937,0.16755250460421633,0,23.25,0.2325,0.326607168807505,0.1835433141459811,0.1247309528197651,0.13815647298813108,0.1776825112016572,0.11416127,0.16599657,0.03952603821352613,0.0518353,0.761881620253936,9.048012455683088,crisis,5,-0.07458050790510587,-32.07763780864769,0.6803176602218887,0,0.3,flat,7,0.3,1.4387976920810492,0.0
2021-09-29,0.13642522882174266,0.16127426228966732,0.1529065111339608,0.13302018967148693,0.121424334999942,0.16969043965679442,0,22.559999465942383,0.22559999465942382,0.0248905034454737,0.1711366712175542,0.1212648159681185,0.13314349202719775,0.17266953024072387,0.106102824,0.15761572,0.03952603821352613,0.051512897,0.6632564736770278,10.724639947490529,stress,4,-0.07269348352546301,-32.22228955953853,0.6407769487307782,0,0.5,flat,7,0.3,1.4111705560810264,0.0
2021-09-30,0.13846589716922944,0.1679616528137891,0.15549669624032275,0.13998566052942737,0.1146151265139268,0.1581202054584644,0,23.13999938964844,0.2313999938964844,0.1901957003994246,0.1708515168350789,0.1270350962352143,0.1357336771335597,0.17525971534708581,0.11318737,0.15918869,0.03952603821352613,0.046001315,0.5773982967693374,12.184228954921265,stress,4,-0.07590329765616166,-32.801771675982245,0.661207459597941,0,0.5,flat,7,0.3,1.6500245148057824,0.0
2021-10-01,0.14326654725438803,0.15204339656256116,0.14767826928697803,0.14488955719188976,0.1086084369896833,0.13640782578148203,0,21.100000381469727,0.21100000381469727,0.1813813667040905,0.1888455893541289,0.1327119328632288,0.12791525018021496,0.1674412883937411,0.10121171,0.14280914,0.03952603821352613,0.041597426,0.5026544124987693,13.45487498752092,stress,4,-0.06332173452771925,-30.010300181477316,0.5995383316108744,0,0.5,flat,7,0.3,1.5222512715721324,0.0
2021-10-04,0.14791362046081677,0.1528285905263574,0.15006434295466914,0.15186623630123475,0.1015574721064847,0.11130351170361746,0,22.959999084472656,0.22959999084472657,0.2074949311173688,0.2094848590974997,0.1398869233366267,0.13030132384790608,0.1698273620614322,0.10913185,0.16723706,0.03952603821352613,0.058105208,0.43758608194408594,14.561036606950537,stress,4,-0.07953564789005743,-34.640963005893866,0.6183588799484736,0,0.5,flat,14,0.3,1.3688213269604526,0.0
2021-10-05,0.14720094113075738,0.1625804778247813,0.15305963429835628,0.14385613571912065,0.0962178163637803,0.08461192786446173,0,21.299999237060547,0.21299999237060546,0.1661984378888319,0.1675525046042168,0.1439847078034071,0.13329661519159322,0.17282265340511935,0.102989055,0.16989285,0.03952603821352613,0.06690379,0.38094081012696795,15.524006227841543,stress,4,-0.05994035807224918,-28.141014187435765,0.6419847328642412,0,0.44795934574267693,flat,14,0.3,0.8959186914853539,0.0
2021-10-06,0.14537000660844857,0.1534619446377509,0.14805352174971262,0.14126582455506462,0.0960461060978711,0.08230014275567217,0,21.0,0.21,0.0649965746837513,0.1696904396567949,0.1446455500168098,0.12829050264294956,0.16781654085647568,0.10181072,0.1688426,0.03952603821352613,0.067031875,0.33162823683851383,16.362319973745265,stress,4,-0.06194647825028737,-29.498322976327323,0.6024981971042703,0,0.4620673225740489,flat,14,0.3,0.9241346451480978,0.0
2021-10-07,0.1280760852587442,0.14185510928884792,0.13205407776180703,0.14185092923348658,0.0919325509047001,0.13326171388549635,0,19.540000915527344,0.19540000915527345,0.1311875556864359,0.1581202054584649,0.1468744222141649,0.11229105865504396,0.1518170968685701,0.094262764,0.16385786,0.03952603821352613,0.0695951,0.2886991483846687,17.092114477460633,normal,2,-0.06334593139346642,-32.41859182469585,0.47629995225273347,-1,0.45510339638054725,short_strangle,14,0.16,0.9102067927610945,0.04708839166469841
2021-10-08,0.126305134021016,0.13587896118560183,0.12871129725540584,0.13455659380250184,0.0924676988102616,0.14268133685359383,0,18.770000457763672,0.18770000457763672,0.0304085183536499,0.1364078257814824,0.1469496013792459,0.10894827814864277,0.1484743163621689,0.08864961,0.13615295,0.03952603821352613,0.047503345,0.25132720624938465,17.727437493760462,normal,2,-0.05898870732223088,-31.427120875658744,0.4499332214369219,-1,0.6208900412863905,short_strangle,14,0.16,1.241780082572781,0.059128790259703704
2021-10-11,0.14546480510626664,0.14668716776585067,0.1457322495497277,0.13259553993727838,0.0937447513403286,0.13615372101849402,0,20.0,0.2,0.1093664955780906,0.111303511703618,0.1479654526698532,0.12596923044296462,0.16549526865649075,0.1016284,0.17364885,0.03952603821352613,0.07202045,0.21879304097204297,18.28051830347527,normal,2,-0.05426775045027232,-27.133875225136162,0.5841887809969227,-1,0.3767523765572867,short_strangle,14,0.16,0.7535047531145734,0.04003191745421666
2021-10-12,0.1376120674651733,0.13957047029733782,0.13798508524589315,0.12461860925999059,0.0934049637852269,0.14483594849399528,0,19.850000381469727,0.19850000381469726,0.0384116369555588,0.0846119278644624,0.1458506064788279,0.11822206613913008,0.1577481043526562,0.0994771,0.16362756,0.03952603821352613,0.06415047,0.19047040506348398,18.762003113920773,normal,2,-0.060514918568804116,-30.486104486575073,0.5230817488738408,-1,0.4716638936003231,short_strangle,30,0.16,0.9433277872006463,0.04956953577838181
2021-10-13,0.12577758580735476,0.1405496753794066,0.1282270068169548,0.1245273612511941,0.0959865492610442,0.14557664908750476,0,18.63999938964844,0.1863999938964844,0.047908564202407,0.0823001427556728,0.1460051401036936,0.10846398771019175,0.14799002592371788,0.09084975,0.15277743,0.03952603821352613,0.061927684,0.16581411841925692,19.18115998687263,normal,2,-0.05817298707952959,-31.2086850774445,0.4461133009836174,-1,0.4696848295420625,short_strangle,30,0.16,0.939369659084125,0.04246582333190743
2021-10-14,0.1339920336224405,0.1100231321446157,0.13053213290025847,0.14418137875456546,0.0770354664212932,0.08494796020902981,0,16.860000610351562,0.16860000610351564,0.2685833747972157,0.1332617138854971,0.1556149037249533,0.11076911379349541,0.15029515200702154,0.08024477,0.14778754,0.03952603821352613,0.06754277,0.14434957419233435,19.546057238730313,calm,1,-0.03806787320325716,-22.578808911717694,0.4642953619411307,-1,0.28180568962826935,iron_condor,30,0.16,0.5636113792565387,0.025803408250643728
2021-10-15,0.122182510339479,0.10429744731908536,0.11993500887822414,0.14102559882157495,0.0739740409501002,0.06700732651380603,0,16.299999237060547,0.16299999237060547,0.1179876073221617,0.1426813368535948,0.1550263064578863,0.10017198977146108,0.1396980279849872,0.07083468,0.13400972,0.03952603821352613,0.06317504,0.12566360312469232,19.86371874688023,calm,1,-0.04306498349238133,-26.420236508027862,0.38070880399163437,-1,0.34083860646834596,iron_condor,30,0.16,0.6816772129366919,0.030343481221683684
2021-10-18,0.12475959904305378,0.10857103012920413,0.12298862593223046,0.13784571314229704,0.0736197852381601,0.0710550394115746,0,16.309999465942383,0.16309999465942382,0.0534826108122851,0.1361537210184949,0.1553562697116346,0.10322560682546741,0.1427516450389935,0.075093284,0.13999034,0.0395260382135261,0.06489706,0.10939652048602148,20.140259151737638,calm,1,-0.040111368727193356,-24.593114678483985,0.40479471053661326,-1,0.3090384100874033,iron_condor,30,0.16,0.6180768201748066,0.027652821653835227
2021-10-19,0.12533071251905473,0.09762010019844505,0.12269168674242287,0.1411657378804853,0.070207815517872,0.04980678462594354,0,15.699999809265137,0.15699999809265136,0.1169338915732843,0.1448359484939962,0.1542645138783741,0.1029286676356598,0.14245470584918593,0.069800496,0.1390165,0.03952603821352613,0.069216,0.09523520253174199,20.381001556960385,calm,1,-0.03430831135022849,-21.85242787708948,0.4024525538585635,-1,0.24783512710229935,iron_condor,30,0.16,0.4956702542045987,0.021510151599906414
2021-10-20,0.11726979401665673,0.08616798788456687,0.11469123473413717,0.13610518763322782,0.0692701945413853,0.05567057039662433,0,15.489999771118164,0.15489999771118165,0.0580583709803551,0.1455766490875058,0.1435001286790997,0.09492821562737411,0.13445425384090023,0.07239988,0.14215466,0.03952603821352613,0.06975479,0.08290705920962846,20.590579993436318,calm,1,-0.04020876297704448,-25.957884810312017,0.33934767332472593,-1,0.28821508048208017,iron_condor,30,0.16,0.5764301609641603,0.02467980061224754
2021-10-21,0.11478541522932673,0.07854748795158362,0.11216995054324923,0.12434309322677142,0.0693780929205126,0.08643009304526694,0,15.010000228881836,0.15010000228881837,0.0474868943825891,0.084947960209031,0.1438305317471444,0.09240693143648618,0.13193296965001228,0.07330435,0.13069338,0.0395260382135261,0.05738903,0.07217478709616718,20.773028619365157,calm,1,-0.03793005174556914,-25.269854208652948,0.3194606297560552,-1,0.330464313673113,iron_condor,30,0.16,0.660928627346226,0.0266757103777804
2021-10-22,0.11453531181039203,0.08566262491311143,0.11272118887669035,0.1188595674177603,0.0695092210480293,0.08719668926009468,0,15.43000030517578,0.15430000305175778,0.0170353983185846,0.0670073265138072,0.1402574919326848,0.0929581697699273,0.1324842079834534,0.07446153,0.13426667,0.0395260382135261,0.059805147,0.06283180156234616,20.931859373440115,calm,1,-0.04157881417506744,-26.946735808631452,0.3238086127376977,-1,0.3476190262674985,iron_condor,30,0.16,0.695238052534997,0.029474889076595834
2021-10-25,0.10866591541921089,0.08061382258648538,0.10713151474508538,0.11988213853554565,0.0680781810231987,0.08145774596467838,0,15.239999771118164,0.15239999771118165,0.0751968999065877,0.0710550394115756,0.1351396888582802,0.08736849563832233,0.12689453385184843,0.072061144,0.13373007,0.0395260382135261,0.061668925,0.05469826024301074,21.070129575868815,calm,1,-0.04526848296609627,-29.703729426483388,0.27971913905137324,-1,0.36702831268265945,iron_condor,30,0.16,0.7340566253653189,0.0309484941013269
2021-10-26,0.10764329759253391,0.07839792579475838,0.10625070313939529,0.11439070943240753,0.1031958656504759,0.08455133250526174,0,15.979999542236328,0.15979999542236328,0.0288621004683642,0.0498067846259447,0.1351894429760745,0.08648768403263224,0.12601372224615834,0.06979348,0.13714527,0.0395260382135261,0.06735179,0.047617601265870994,21.190500778480192,calm,1,-0.053549292282967995,-33.51019638106574,0.2727715927012013,-1,0.39753430197313444,iron_condor,30,0.16,0.7950686039462689,0.022502083217663973
2021-10-27,0.10920531340690696,0.08246328018641465,0.10809676174110837,0.11737104135262454,0.111020139288634,0.08914520098133902,0,16.979999542236328,0.1697999954223633,0.0803943872944147,0.0556705703966252,0.1359464198866575,0.08833374263434532,0.12785978084787142,0.07420776,0.14038917,0.0395260382135261,0.066181414,0.04145352960481423,21.29528999671816,calm,1,-0.061703233681254924,-36.3387722878162,0.28733268342444024,-1,0.4661673883273304,iron_condor,30,0.16,0.9323347766546608,0.027401252020116798
2021-10-28,0.12395528434333283,0.09243076963202199,0.12281764677453341,0.12106609935949508,0.1242067228647084,0.06326668005256073,0,16.530000686645508,0.16530000686645507,0.1552731400331147,0.0864300930452676,0.1213613958875937,0.10305462766777035,0.14258066588129648,0.08051603,0.14999862,0.03952603821352613,0.06948259,0.03608739354808359,21.386514309682582,calm,1,-0.04248236009192166,-25.70015627781729,0.40344608432036017,-1,0.3057050820662258,iron_condor,30,0.16,0.6114101641324516,0.012562425758124694
2021-10-29,0.11673108063436229,0.0845555879239016,0.1157202585477851,0.11729690754733745,0.1303917459859244,0.06716532530265736,0,16.260000228881836,0.16260000228881835,0.0309146076541963,0.0871966892600953,0.121424334999942,0.09595723944102205,0.13548327765454815,0.07723492,0.14676541,0.0395260382135261,0.069530495,0.03141590078117308,21.46592968672006,calm,1,-0.04687974374103325,-28.831330308202013,0.34746426783207063,-1,0.3371164269048219,iron_condor,30,0.16,0.6742328538096438,0.010857932281666318
2021-11-01,0.11789640550194369,0.08794811931063416,0.11707734592598149,0.11401872798397102,0.1387101468162732,0.06624086963809456,0,16.40999984741211,0.1640999984741211,0.0285496506841025,0.0814577459646792,0.1146151265139268,0.09731432681921842,0.13684036503274455,0.07657273,0.13731748,0.03952603821352613,0.060744748,0.02734913012150537,21.535064787934406,calm,1,-0.047022652548139615,-28.654876895416415,0.35816851764025265,-1,0.38705118111693493,iron_condor,30,0.16,0.7741023622338699,0.0098271720725538
2021-11-02,0.11320583125345893,0.08649289964067906,0.11256982839036903,0.11368579584336899,0.1411045284498632,0.06577856019474229,0,16.030000686645508,0.16030000686645507,0.0583167051306252,0.0845513325052626,0.1086084369896833,0.09280680928360596,0.1323328474971321,0.07294352,0.1301193,0.03952603821352613,0.05717577,0.023808800632935497,21.5952503892401,calm,1,-0.047730178476086044,-29.775531148822566,0.3226147320173386,-1,0.4173986475436657,iron_condor,30,0.16,0.8347972950873314,0.008012166730039067
2021-11-03,0.1153820665382942,0.08861913892862107,0.11482735763230467,0.11376215822286095,0.1448908476833488,0.07533105651482687,0,15.100000381469728,0.15100000381469728,0.1022396823957527,0.0891452009813399,0.1015574721064847,0.09506433852554161,0.13459037673906774,0.073052965,0.13212429,0.03952603821352613,0.059071325,0.020726764802407115,21.64764499835908,calm,1,-0.036172646182392604,-23.955394217593927,0.34042136506337817,-1,0.3061777125016103,iron_condor,30,0.16,0.6123554250032206,0.00187048744961146
2021-11-04,0.1137708267150736,0.09111177915619449,0.1133619737317326,0.1060458166991394,0.1600174237067941,0.06937075941724,0,15.4399995803833,0.154399995803833,0.0662478509092333,0.0632666800525619,0.0962178163637803,0.09359895462496953,0.13312499283849566,0.07141189,0.1346162,0.03952603821352613,0.0632043,0.018043696774041794,21.69325715484129,calm,1,-0.041038022072100416,-26.579030561788166,0.3288629086304116,-1,0.32464579051591347,iron_condor,30,0.16,0.6492915810318269,-0.0018236743222229484
2021-11-05,0.11458489564157762,0.09347425714076447,0.11425329077929323,0.1065092969966345,0.1598601406189545,0.08199384930903764,0,16.479999542236328,0.1647999954223633,0.0591460358528483,0.0671653253026585,0.0960461060978711,0.09449027167253018,0.13401630988605628,0.07253296,0.13801122,0.0395260382135261,0.06547826,0.01570795039058654,21.732964843360026,calm,1,-0.05054670464307005,-30.671544931493905,0.33589331838049014,-1,0.38598083023613855,iron_condor,30,0.16,0.7719616604722771,0.0019066892582656968
2021-11-08,0.11205840740637307,0.09744536063351936,0.11185858034754186,0.10363202903126098,0.1616824088797067,0.0817515060391187,0,17.219999313354492,0.17219999313354492,0.0140869439972077,0.0662408696380956,0.0919325509047001,0.0920955612407788,0.1316215994543049,0.077270985,0.14148077,0.0395260382135261,0.06420979,0.013674565060752686,21.767532393967205,calm,1,-0.060341412786003065,-35.041472236997684,0.3170046461464339,-1,0.4698770521623279,iron_condor,30,0.16,0.9397541043246558,0.004941971485062422
2021-11-09,0.1215629969404013,0.11477439849895674,0.1214821827469666,0.10502472167739313,0.1644234846463467,0.08254847603502438,0,17.780000686645508,0.17780000686645508,0.0556387360721264,0.0657785601947433,0.0924676988102615,0.10171916364020353,0.14124520185372966,0.08381589,0.16325915,0.03952603821352613,0.07944326,0.011904400316467749,21.797625194620046,calm,1,-0.05631782411948849,-31.674815491873744,0.3929123922452671,-1,0.35445312409890717,iron_condor,30,0.16,0.7089062481978143,0.004741350090495864
2021-11-10,0.12061904058966348,0.11946392926373987,0.12060706972927697,0.10962559993349784,0.164980334553409,0.06097319899475694,0,18.729999542236328,0.18729999542236328,0.1311209294053318,0.0753310565148279,0.0937447513403286,0.10084405062251392,0.14037008883604002,0.093985304,0.15618888,0.0395260382135261,0.06220357,0.010363382401203557,21.82382249917954,normal,2,-0.06669292569308631,-35.60754261776308,0.3860097944448282,-1,0.5360859867535126,short_strangle,30,0.16,1.0721719735070252,0.011965257420937122
2021-11-11,0.1043047749154255,0.11441356287771753,0.10439597486779785,0.10451488466808707,0.1669105587221661,0.06540575216655069,0,17.65999984741211,0.17659999847412108,0.0087434937247472,0.069370759417241,0.0934049637852269,0.0846329557610348,0.1241589939745609,0.081528485,0.14939302,0.0395260382135261,0.06786454,0.009021848387020897,21.846628577420645,calm,1,-0.07220402360632323,-40.88563093442155,0.2581421185314079,-1,0.5319716787573552,iron_condor,30,0.16,1.0639433575147104,0.005154507531065749
2021-11-12,0.10824754276222688,0.10025655271131875,0.10818478172458121,0.11105406162959677,0.1740058814283445,0.042027449312135465,0,16.290000915527344,0.16290000915527345,0.1142440320938002,0.0819938493090384,0.0959865492610442,0.08842176261781814,0.12794780083134427,0.08027784,0.1338791,0.03952603821352613,0.053601258,0.00785397519529327,21.86648242168001,calm,1,-0.05471522743069224,-33.588228579249886,0.28802695551505353,-1,0.5103912667309767,iron_condor,30,0.16,1.0207825334619534,-0.0056683402176051665
2021-11-15,0.10592189388705889,0.11345176395328545,0.1059733777361187,0.10152099388286805,0.1765260118560528,0.04778206129977807,0,16.489999771118164,0.16489999771118163,0.0001704902780649,0.0817515060391195,0.0770354664212932,0.08621035862935564,0.12573639684288176,0.07864924,0.14137198,0.03952603821352613,0.06272274,0.006837282530376343,21.8837661969836,calm,1,-0.05892661997506293,-35.73476094176271,0.2705841429890297,-1,0.46973886641690515,iron_condor,30,0.16,0.9394777328338103,-0.005461190705358684
2021-11-16,0.11872878459974495,0.11418251892248571,0.11870172431646141,0.10265517525819833,0.1794877688232144,0.04088059859984114,0,16.3700008392334,0.16370000839233398,0.0612403439891419,0.0825484760350252,0.0739740409501002,0.09893870520969836,0.13846474342322446,0.071293324,0.14244156,0.0395260382135261,0.07114823,0.005952200158233874,21.898812597310023,calm,1,-0.04499828407587257,-27.48826009099938,0.37098106925193935,-1,0.3162291110247979,iron_condor,30,0.16,0.6324582220495958,-0.004992549446129798
2021-11-17,0.120090462674692,0.1261056754241375,0.12012163164966555,0.09781301157340316,0.1834141174777619,0.03992228473678206,0,17.110000610351562,0.1711000061035156,0.0413533387752919,0.0609731989947578,0.0736197852381601,0.10035861254290249,0.1398846507564286,0.07144362,0.15179618,0.03952603821352613,0.08035256,0.005181691200601779,21.91191124958977,calm,1,-0.05097837445385006,-29.794490143389073,0.3821808217831925,-1,0.31721686685059,iron_condor,30,0.16,0.63443373370118,-0.0039062438281876207
2021-11-18,0.12953353043922688,0.12467331924781282,0.12951160639497797,0.09798647849191917,0.1925276260266704,0.16628232869441326,0,17.59000015258789,0.1759000015258789,0.0536409897988918,0.0654057521665515,0.070207815517872,0.1097485872882149,0.14927462550174103,0.07685628,0.16193464,0.03952603821352613,0.085078366,0.0045109241935104485,21.923314288710323,calm,1,-0.04638839513090093,-26.372026565375634,0.4562457913505385,-1,0.27262156795504805,iron_condor,30,0.16,0.5452431359100961,-0.004533049062773552
2021-11-19,0.12257963559524054,0.12229846586007288,0.1225785314451777,0.09225552749288858,0.1954982916812268,0.19031159423980754,0,17.90999984741211,0.17909999847412109,0.0222186692920304,0.0420274493121368,0.0692701945413853,0.10281551233841466,0.14234155055194075,0.07398265,0.16264345,0.0395260382135261,0.0886608,0.003926987597646635,21.933241210840006,calm,1,-0.05652146702894338,-31.558608325231454,0.40156002284818665,-1,0.3187511712479295,iron_condor,30,0.16,0.637502342495859,-0.0052269751662319085
2021-11-22,0.11629634920773557,0.12739702980778872,0.11633429845250659,0.09428873221123345,0.1963238691634877,0.23274818578203202,0,19.170000076293945,0.19170000076293944,0.0508342748427979,0.0477820612997794,0.0693780929205126,0.09657127934574353,0.13609731755926965,0.08089092,0.16251151,0.03952603821352613,0.0816206,0.0034186412651881714,21.9418830984918,normal,2,-0.07536570231043285,-39.3143985448554,0.35230760853211207,-1,0.46168311481061125,short_strangle,30,0.16,0.9233662296212225,-0.0021347619656394818
2021-11-23,0.10579055175393601,0.12772699176527297,0.1058558367947893,0.09224019386395267,0.2016814569905015,0.24729204456342496,0,19.3799991607666,0.193799991607666,0.0262843971023929,0.0408805985998425,0.0695092210480293,0.08609281768802624,0.12561885590155236,0.07805179,0.15780772,0.03952603821352613,0.07975593,0.002976100079116937,21.94940629865501,normal,2,-0.08794415481287671,-45.3788228179665,0.2696570194899143,-1,0.5513330012286507,short_strangle,30,0.16,1.1026660024573014,-0.004345311963598407
2021-11-24,0.11479053497240999,0.12927395075923762,0.11482805926647861,0.0919332504254097,0.2015613486666028,0.26627274590248673,0,18.57999992370605,0.1857999992370605,0.0363720498663589,0.0399222847367834,0.0680781810231987,0.09506504015971556,0.13459107837324166,0.07571333,0.15530373,0.0395260382135261,0.0795904,0.0025908456003008893,21.955955624794885,normal,2,-0.07097193997058189,-38.19803028095251,0.34042689931827763,-1,0.44585740053112793,short_strangle,30,0.16,0.8917148010622559,-0.007027314285518505
2021-11-26,0.14465503898604345,0.1716218654605169,0.1716218654605169,0.13725031758917094,0.1860022713584952,0.21885559937988044,0,28.6200008392334,0.286200008392334,0.364907489473382,0.1662823286944139,0.1031958656504759,0.15185884635375382,0.19138488456727995,0.10540869,0.1958106,0.03952603821352613,0.09040191,1.0,5.0,crisis,5,-0.11457814293181712,-40.03429055625637,0.7883973828890761,0,0.3,flat,7,0.3,1.2674305511992627,0.0
